source,destination,max_stretch,min_stretch,avg_stretch,geodesic_dist_km,max_ISL_dist_km,min_ISL_dist_km,avg_ISL_dist_km,mid_hop_cnt
G-51,G-71,1.8085001767668927,1.716028587434101,1.7838600985509017,8931.404545762543,16152.446699788186,15326.545526467406,15932.37619320194,12.0
G-3,G-71,1.602811464261477,1.5761304133570684,1.5977934148179664,9643.158367289878,15456.164782781205,15198.875183504268,15407.774937302542,13.0
G-69,G-95,1.2137109128563321,1.1354399883313373,1.156427337194329,10171.633490042403,12345.422568439406,11549.279411244386,11762.755031806397,8.0
G-6,G-90,1.140709074783973,1.1159990494111867,1.1214132550480698,16951.16052597194,19336.342640096056,18917.479033401116,19009.256102272546,12.0
G-20,G-48,1.1729687493829988,1.1277022783816468,1.1589001230294917,14154.138938250024,16602.362648992337,15961.654729194935,16403.233356914472,11.0
G-82,G-92,1.2580355759545365,1.1476262788674931,1.1832929535461612,13329.629483531951,16769.148104575692,15297.433082868198,15772.856641244514,10.0
G-0,G-92,1.2118725472697425,1.1154955285790205,1.1840742741355166,9318.750427819781,11293.137818332962,10395.0244341768,11034.092648670743,8.0
G-20,G-39,1.2739853629248163,1.196383697917302,1.2430000863755297,12201.521232487607,15544.559455605575,14597.701092339996,15166.491945894953,10.0
G-50,G-95,1.1555450219435215,1.1244722191678038,1.1389672594028362,18703.95582015228,21613.263038628527,21032.078708303197,21303.19330047057,12.0
G-59,G-65,1.1327681794636082,1.125581426539699,1.1299553402369888,18414.857250579622,20859.764322821306,20727.42129363233,20807.966289994278,13.0
G-1,G-18,1.62589845375418,1.5964684544096188,1.6172796096212172,14091.158456477255,22910.792745991504,22496.089961853275,22789.343247602246,16.0
G-60,G-72,1.2373341404186708,1.209390692451558,1.2284738125501602,14710.66971133341,18202.013862255702,17790.947028615676,18071.67250544792,12.0
G-56,G-66,1.2692607326229808,1.19986928087422,1.2295839342646866,10909.29478246987,13846.739487997767,13089.727685487002,13413.89359868252,9.0
G-3,G-33,1.1192742363093415,1.1121820020109647,1.1156841998635065,18697.88726131359,20928.063485004936,20795.453687663063,20860.937388276703,13.0
G-17,G-34,1.6148321652845061,1.4652335634888074,1.5483248404569492,11016.797209621918,17790.278492514066,16142.181033687873,17057.58078193442,12.0
G-8,G-89,1.3916383907112506,1.3872207720445917,1.390048530489242,13981.261970935031,19456.860909344436,19395.097025478186,19434.632657083366,14.0
G-20,G-26,1.2074527913418418,1.1403075566852248,1.157839654546959,14467.200322823257,17468.461412694534,16497.057852194284,16750.698224039334,11.0
G-17,G-27,1.1944251953568863,1.1633147848795575,1.1785139777884028,10746.308346799931,12835.661446491846,12501.339382706956,12664.6745963279,9.0
G-50,G-91,1.511584591882194,1.503992187141733,1.508641671592589,13110.505878603488,19817.63867787796,19718.098410895407,19779.05550412083,16.0
G-5,G-14,1.240638664253228,1.1302447038669918,1.1567286644681285,11438.232779905764,14190.713837479776,12928.00202108631,13230.931727375964,9.0
G-26,G-54,1.4525358101036643,1.4268385269607706,1.4421518606245656,12202.739181926558,17724.915643103417,17411.33839922657,17598.203015931675,12.0
G-59,G-78,1.3712125292396693,1.3651822087270373,1.3688713642080825,9716.6850523411,13323.640286445929,13265.04556126001,13300.891923178446,10.0
G-1,G-50,1.215386282758422,1.1888969259420161,1.2080184427631395,16939.75405588152,20588.344712819744,20139.621523251335,20463.535315376568,13.0
G-16,G-99,1.7268963238507395,1.5425656993612054,1.6457932875071137,10646.548613329507,18385.485662056915,16423.000707503703,17522.018242935872,13.0
G-67,G-83,1.21880707712689,1.1359148657889695,1.2054591650457736,12347.489234736004,15049.207264044328,14025.696576905893,14884.394063316538,10.0
G-56,G-85,1.3781685700328867,1.2089624887897856,1.3343341557496022,10600.771407506154,14609.64997192827,12815.93498391024,14144.971366329248,9.0
G-18,G-89,1.2912157026778608,1.2408187093816803,1.2706471436610212,13224.649597171228,17075.875222279938,16409.392645186963,16803.863236563495,11.0
G-9,G-53,1.3575308337197816,1.3301390993422082,1.3444698283329226,10685.84242549564,14506.360576881312,14213.65681956153,14366.792731398788,10.0
G-35,G-50,1.1805264282346006,1.1158448808626207,1.1626296804632414,17665.962459960763,20855.135564184016,19712.473776458446,20538.9722898998,12.5
G-5,G-93,1.2163399902526397,1.1484798226161896,1.1676385266533882,12728.299609329008,15481.939822743923,14618.195277527895,14862.05300263982,10.0
G-54,G-55,1.1811204524708618,1.1171260036308626,1.167611341675319,9231.671610859556,10903.716150080849,10312.940413472023,10779.004475461681,8.0
G-60,G-68,1.3447874630222592,1.1996779643698983,1.3288655697524796,10243.139923825926,13774.846151543883,12288.469252571522,13611.75597092931,10.0
G-38,G-62,1.258727248483183,1.135013166157092,1.2141806237377213,13126.369413621158,16522.518854581172,14898.602108301759,15937.783402042285,11.0
G-55,G-84,1.324340878788183,1.148720329242632,1.2366598242765798,8775.394586017232,11621.613777759123,10080.474158083725,10852.177926701721,8.0
G-3,G-23,1.1366574409452281,1.1009585689514554,1.127973521767539,17728.517831198256,20151.25170976166,19518.36362106639,19997.298693775312,13.0
G-36,G-59,1.569202749807125,1.5356270038956643,1.5582560804975023,13986.164220124841,21947.127353473923,21477.531457343048,21794.02543884614,15.0
G-6,G-12,1.1340918584803041,1.103343075557102,1.1265703099602409,19288.893458729464,21875.377030639083,21282.267032847838,21730.294682590917,14.0
G-6,G-64,1.3775765594361589,1.2177427662971083,1.3492986562029798,11070.331144238678,15250.228689499274,13480.81567141024,14937.182936643245,10.0
G-85,G-90,1.1388598813310582,1.1160938851206603,1.1212926402097037,17266.888097695908,19664.566129898627,19271.468220901115,19361.23454327095,12.0
G-3,G-11,1.5338042851987588,1.5162535366991297,1.5282079617850854,13378.210519712244,20519.556623425753,20284.759015219188,20444.687830661238,14.0
G-20,G-61,1.3793410336165828,1.2669347035834277,1.3417729822665851,13781.727156026505,19009.701780415326,17460.548409288116,18491.94914692607,11.0
G-0,G-75,1.1554412284635087,1.0973225018549342,1.10790658027363,14103.396853050828,16295.64618539743,15475.97471944274,15625.246177705418,10.0
G-11,G-64,1.248317525282308,1.1247612110250966,1.212492208459688,11824.197849851415,14760.353398374904,13299.39909299922,14336.747764230637,10.0
G-74,G-79,1.1883034761051348,1.124166629041919,1.1728838374773258,8735.457815478638,10380.374887503032,9820.110165564505,10245.677284739882,8.0
G-20,G-55,1.2379425239688617,1.1626345913173282,1.1915808320569583,10979.59584590002,13592.1085936315,12765.257929127403,13083.075953706668,9.0
G-32,G-96,1.6830127126464403,1.4922325867323853,1.6219363406311542,12348.954334986982,20783.447133673457,18427.51207073773,20029.217804710013,14.0
G-65,G-79,1.229504483764425,1.1726120687646424,1.1951808439889366,8267.726010574233,10165.206200536782,9694.835301238696,9881.427751187397,7.0
G-22,G-94,1.2765838429266907,1.1600013714344672,1.2315776831101517,10276.694191897763,13119.061764075248,11920.97935641403,12656.547222889001,9.0
G-23,G-98,1.1430719399766884,1.1133796543857033,1.1212373083042233,15399.271303644904,17602.474923284728,17145.235361843843,17266.23750634528,11.0
G-18,G-99,1.3753977094664893,1.3710559144719916,1.3735803463327267,16572.365648907977,22793.59375394916,22721.639939727746,22763.4757475796,15.0
G-6,G-34,1.2322498455324362,1.1472806977124528,1.1783886446647434,11719.448940479855,14441.289146631576,13445.497557239196,13810.06555318972,9.0
G-69,G-90,1.220587095717048,1.1635822648020393,1.1917082519795594,8185.955460825227,9991.671601597773,9525.03259467564,9755.27067300256,7.0
G-28,G-60,1.2784055146938689,1.1606298227597107,1.2485212467542497,14921.800377952222,19076.111892335175,17318.68652791847,18630.184811698942,11.0
G-12,G-69,1.1976903812905106,1.1401063358553942,1.1813674156880716,10478.157363850694,12549.58828833231,11946.213598616032,12378.553686105231,9.0
G-9,G-68,1.3891222039387676,1.36040999026844,1.3754315638264047,10194.398825551807,14161.265764381313,13868.56200706153,14021.697918898788,10.0
G-32,G-35,1.1670493536180204,1.148848352168024,1.1619705664652533,17911.622937743698,20903.74797174349,20577.738496681828,20812.778651282068,13.0
G-7,G-16,1.1551596244160829,1.1130322589793695,1.1288642458355511,13244.950913589433,15300.032522751422,14742.057635423313,14951.751524198029,10.0
G-9,G-61,1.2117739537558527,1.1866701104101651,1.2034911089889115,12341.221968447499,14954.771338884213,14644.95923589395,14852.550913085199,10.0
G-34,G-76,1.524149997531488,1.519354722726992,1.5221420284666825,15061.105402256155,22955.3837616702,22883.1616224069,22925.141527940694,15.0
G-21,G-89,1.1620426377149746,1.1048510906790578,1.12572783918887,14442.721133829302,16783.05776213681,15957.056197084783,16258.573253993087,11.0
G-75,G-89,1.136545459375292,1.1080781738775731,1.1158537551563361,15249.9582549116,17332.270810282527,16898.145894811667,17016.723184720475,11.0
G-72,G-84,1.4269354184459462,1.4224851950752657,1.4250261860520126,11576.430483574142,16518.818676189276,16467.300974702215,16496.716580103915,12.0
G-47,G-62,1.2213778476135086,1.127073737296132,1.1483951092802627,13418.047844107075,16388.506395010576,15123.129330876065,15409.220520261137,10.0
G-34,G-82,1.3105251267255293,1.3040324449581928,1.3080495094336635,8742.690804626765,11457.515974655611,11400.752465470949,11435.872418122239,9.0
G-27,G-47,1.1962607907739395,1.1582727251835587,1.1773464290432574,9507.743980666228,11373.741332787946,11012.560530833847,11193.908423894909,8.0
G-79,G-98,1.3113790110608396,1.1905056435149393,1.2997840519100645,8719.761017850808,11434.911580276052,10380.924701852957,11333.806307469551,9.0
G-25,G-88,1.3535178807065973,1.3090202101157877,1.3305585081787514,12794.817919195873,17318.01483401679,16748.675240979028,17024.253842984017,11.0
G-23,G-57,1.3149103301019227,1.1797166975192863,1.2895643661707288,12589.890067309256,16554.57650435253,14852.503532336943,16235.473604808816,10.0
G-89,G-99,1.2885423601995625,1.1709668937516793,1.2453434277630446,8272.515746759651,10659.486965117727,9686.842067495001,10302.123116293427,8.0
G-1,G-59,1.620813898311996,1.5849072001958997,1.6088268675833723,14045.470428238177,22765.09367841858,22260.767211853272,22596.730192797313,16.0
G-6,G-92,1.2214564357410902,1.1646655743819276,1.2082842879367441,10470.11889498757,12788.794107256957,12194.187036677773,12650.880153643107,9.0
G-9,G-72,1.4105148616660896,1.3915963623995005,1.398334321715238,12469.494811231072,17588.40774870962,17352.503620268606,17436.522568994482,11.0
G-14,G-56,1.2655837886196393,1.1303051643969344,1.1949838598765987,8198.692173141053,10376.131902210038,9267.024104602058,9797.304819000155,7.0
G-57,G-63,1.2217609917078733,1.1702791491332116,1.206214491267753,16991.69945708031,20759.795579484573,19885.0315829592,20495.634116396683,12.0
G-24,G-68,1.4656008507736173,1.2552550578269885,1.3956458617958356,8203.616270398978,12023.226985317031,10297.630815890092,11449.34309954332,8.0
G-58,G-94,1.2897192975971168,1.174847420911908,1.248327720343719,12188.04755495788,15719.160131660532,14319.09623589395,15214.67761972141,11.0
G-19,G-69,1.1450343370727427,1.1046225609433442,1.1251832681151814,9946.639394591708,11389.243645287945,10987.282280833848,11191.792220769908,8.0
G-12,G-88,1.5584097677111668,1.1673548680954464,1.4146809408264944,8663.092653057374,13500.648209111458,10112.90338130842,12255.512064894298,8.5
G-9,G-13,1.2712435372508366,1.1478613685760208,1.2269401002761504,12763.459736491393,16225.46570297595,14650.68236089395,15660.000568961359,10.5
G-31,G-69,1.2754160483188506,1.182188399337532,1.2186457174180996,9612.989619457017,12260.561232978001,11364.364811074203,11714.828631335942,8.0
G-18,G-37,1.245795780850778,1.190510468086796,1.2195731432095511,8536.908700275564,10635.244840311598,10163.279172779303,10411.384576888035,8.0
G-57,G-86,1.2551419586300006,1.1630206448495715,1.2204507540642606,14105.604718726918,17704.536334323482,16405.10949596694,17215.19591550266,12.0
G-55,G-60,1.3285792549567659,1.1979307367963483,1.297880163906478,12087.909901857387,16059.7463313942,14480.478815059894,15688.658484709405,10.0
G-10,G-62,1.2402547677721882,1.1942312554712273,1.2172967364929683,14053.20408334183,17429.553366840293,16782.775555842694,17106.919467921667,10.0
G-12,G-79,1.2429728727610532,1.1748060158935363,1.1968291988132043,12492.95190039846,15528.400312903934,14676.795048856698,14951.92961376579,10.0
G-8,G-17,1.8107841727497065,1.5788161162495857,1.7102783294940878,9187.368448999612,16636.341376668515,14505.165373203548,15712.957163401743,12.0
G-55,G-92,1.2135336889378543,1.150391996125841,1.1764130353431972,11365.703791985732,13792.664450063403,13075.014672637508,13370.76209674162,9.0
G-3,G-31,1.1383557874929975,1.1268493794133552,1.1347715380013175,18362.13715350705,20902.645099434947,20691.36285613233,20836.83061867633,13.0
G-22,G-57,1.6329879035729975,1.5849977362752365,1.6154767084423032,10780.563176994447,17604.529261736414,17087.16823130837,17415.748716325288,12.0
G-40,G-64,1.3214805101354188,1.1875525594769576,1.2760239724535558,12125.274757424015,16023.314271972806,14399.401072540235,15472.141263059017,11.0
G-34,G-73,1.5940271119562603,1.514052768208845,1.5684118139436536,9590.461984291094,15287.456419145838,14520.465515717622,15041.793877339645,10.0
G-88,G-89,1.1890390731812475,1.1642022520503619,1.1828107761703843,16951.229696267626,20155.674447332498,19734.659787417742,20050.09715408478,13.0
G-18,G-31,1.1432787844123036,1.1163588000405944,1.1393835977751274,18154.46482498428,20755.61447676395,20266.89656739863,20684.899447972584,13.0
G-19,G-66,1.683073089071878,1.661569590180008,1.674811403618998,11423.665139847893,19226.86337544652,18981.21460477071,19132.484647342066,13.0
G-20,G-36,1.321830687469306,1.209399845533978,1.2893183776722814,14046.590653520874,18567.214580143427,16987.944566647166,18110.527473224167,11.0
G-21,G-84,1.1286852196017623,1.1079808997132499,1.1222728452369013,14511.902191857343,16379.3695122558,16078.910447084783,16286.313762655363,11.0
G-2,G-78,1.6475931079917059,1.5498522278126128,1.6403063870398182,8416.119990226653,13866.341291928657,13043.74231639104,13805.01537406227,10.0
G-3,G-6,1.1371713150161313,1.1033259921374385,1.1279436278043424,17617.923677669518,20034.597436389282,19438.313121066392,19872.02474737058,13.0
G-43,G-72,1.616747762391422,1.5430174978897495,1.5910257068583502,9443.742934788419,15268.150258418977,14571.860593951225,15025.237778210296,11.0
G-41,G-98,1.1885286250586944,1.1536589310305876,1.1787207826136978,15101.84438632837,17948.97434433322,17422.377651321865,17800.857833963255,12.0
G-54,G-81,1.2510535354882686,1.1657321821844036,1.1990116656602001,9780.651853552692,12236.119080766981,11401.620628427912,11727.115670170735,8.0
G-20,G-80,1.3717678004688056,1.3319985131835064,1.35517269280197,12366.312194646303,16963.708879160527,16471.909456831938,16758.48859684867,11.0
G-4,G-76,1.2555947687014908,1.2327430106147688,1.2477691177241796,15594.378616111437,19580.220211539912,19223.861243891784,19458.184047282182,12.0
G-89,G-90,1.3346932182465103,1.2184575797052506,1.2899396215505483,13920.881845935774,18580.106591781438,16962.004001361664,17957.09705999629,11.0
G-82,G-90,1.538509556052696,1.525799839274887,1.5352798291299727,15754.421742299712,24238.32840061247,24038.094162269685,24187.44592055943,15.0
G-17,G-57,1.1654017962975334,1.147423872916663,1.152498389188932,14988.704297094559,17467.862912006556,17198.39713457487,17274.457558430702,11.0
G-37,G-91,1.1700474567858363,1.1542365750314842,1.1632450393696332,11115.286367617908,13005.412545877609,12829.67006745344,12929.801728304441,9.0
G-93,G-97,1.2443459872718914,1.1447115185176224,1.2264093992021696,15082.618983998342,18767.996410289186,17265.247680395463,18497.465686560645,12.0
G-62,G-73,1.3481309747811256,1.1655008343519084,1.2805773753308203,8891.833201589212,11987.355761649642,10363.439015370228,11386.680423170557,8.0
G-12,G-56,1.5451596229265807,1.2177981268450926,1.4426906870119862,8973.709457296303,13865.813521288646,10928.16656794753,12946.28706199276,9.0
G-9,G-15,1.3608855844352787,1.338430762408534,1.3506822795721178,12213.779863466823,16621.556947657886,16347.298694549903,16496.9360281794,11.0
G-63,G-92,1.1793028529382341,1.1046351940335413,1.158627600853195,14642.489245527084,17267.9293413675,16174.60894886685,16965.192185063752,11.0
G-50,G-71,1.596165026386285,1.5881644852280028,1.5929005082288084,12171.076951214134,19427.047362984213,19329.672160895407,19387.31466128093,16.0
G-19,G-76,1.170932563318491,1.1338479552621314,1.1598491979160725,13750.495945428094,16100.903464280635,15590.971711563872,15948.501693252983,11.0
G-3,G-95,1.1948884341305512,1.1772496535168737,1.1884813752113794,18338.146259420086,21912.03886877549,21588.57633004405,21794.545285222997,14.0
G-7,G-88,1.3551077042871842,1.2313222797526064,1.3159282343104364,11044.478802115438,14966.458314583122,13599.312817300117,14533.741488946813,10.0
G-32,G-85,1.2493664891966818,1.1308274472110482,1.2377829211626206,14930.620966564122,18653.81749852259,16883.955992895462,18480.86763476561,12.0
G-56,G-78,1.1663175007201438,1.1130588077082724,1.1485657030831902,9037.758372147979,10540.895756716187,10059.556558058488,10380.459299002132,8.0
G-9,G-93,1.3867576763128724,1.335000152926556,1.3593615943683373,11349.157533956803,15738.531329898664,15151.127043419909,15427.608880096946,10.0
G-10,G-89,1.218086842845003,1.1262932078876708,1.1963701067367132,8910.247846399054,10853.455668186709,10035.551629995001,10659.954167047004,8.0
G-57,G-89,1.2677273102876232,1.1845653593885932,1.1982493629506783,15606.597786806095,19784.910235008465,18487.035116161187,18700.59585586787,12.0
G-8,G-56,1.152993608033084,1.108225273815535,1.1362761356352866,9218.89223423274,10629.323819216186,10216.609370558488,10475.20724275213,8.0
G-51,G-76,1.1742483719860242,1.1047559867760595,1.1455044531164964,12699.53924879688,14912.413287872354,14029.892014405894,14547.378762024551,10.0
G-37,G-67,1.3425544014667683,1.2174472535403469,1.2987340046859366,11394.964674812898,15298.359978728398,13872.768447540235,14799.028105374535,10.0
G-3,G-10,1.5210545584457331,1.5034142886111252,1.5151017904457948,15673.766620688522,23840.65416641285,23564.164693899238,23747.351870034716,16.0
G-17,G-69,1.1490617172700577,1.1147514914479646,1.1309272632766767,11194.542329338043,12863.220033001522,12479.132757706955,12660.213120153185,9.0
G-4,G-9,1.1903568528513728,1.1768162376352196,1.184782342829981,12551.905631907704,14941.24688528508,14771.28636089395,14871.276161552447,10.0
G-22,G-70,1.5690442864168084,1.520718834154605,1.5502173602824665,11184.813950676134,17549.468423943395,17008.95723130837,17338.89275786766,12.0
G-32,G-34,1.6274867515160196,1.6056137692545716,1.6191355462685275,11455.380006195235,18643.479193664247,18392.91586999059,18547.812964044493,13.0
G-32,G-65,1.1490530186178605,1.1168969931139217,1.1250537346625922,15062.768192071475,17307.91925984082,16823.560501696655,16946.423608846915,11.0
G-14,G-45,1.4508293073220768,1.2888468781480973,1.3820423059268367,8030.196314704247,11650.444156922656,10349.693451122925,11098.071031819043,8.0
G-27,G-42,1.2691581731266717,1.1988828761774601,1.232462890844409,9544.326264197474,12113.259685193778,11442.529322797142,11763.027938735038,8.0
G-9,G-42,1.3533802180835401,1.3092351635563735,1.3306027841483663,12897.018683879844,17454.569959016793,16885.23036597903,17160.808967984016,11.0
G-14,G-20,1.293028942354249,1.1545759119921342,1.2571280252692771,11032.708832397739,14265.611832857627,12738.099861909293,13869.527467843081,9.0
G-32,G-61,1.2131676829371778,1.164657567992821,1.2030039040763671,15425.765371046304,18714.0400327248,17965.734381470666,18557.255964734733,12.0
G-16,G-17,1.7441310308513722,1.4543805545985402,1.655954309302205,12761.878210519388,22258.387798912845,18560.627509534213,21133.087217499495,15.0
G-16,G-68,1.189918648858689,1.1091780426385898,1.1292879690426343,11959.595539947646,14230.945765790906,13265.320771748338,13505.827357878825,9.0
G-9,G-36,1.1871236949610855,1.129955766492337,1.166751163191056,12972.247162732945,15399.661983771994,14658.06548589395,15135.384466320542,10.0
G-12,G-30,1.206828111498338,1.1673479536247615,1.1969915954620363,15239.73740914719,18391.743517211675,17790.0762783467,18241.837595797573,12.0
G-16,G-28,1.804078138159151,1.449092912206634,1.759030070103972,8149.369998778328,14702.100254566049,11809.194304179062,14334.98688025425,13.0
G-66,G-92,1.4439506890586122,1.4396146907675922,1.4420784191691907,13819.126088580126,19954.136637793115,19894.216930689643,19928.263504119346,13.0
G-34,G-89,1.2422052855188952,1.1243422046725888,1.1798767999090227,10339.100994126386,12843.285902417458,11624.687606068615,12198.865394886034,9.0
G-2,G-59,1.1184698252055787,1.0954393493915928,1.11128816087645,18108.948172174747,20254.312096789174,19837.25440389318,20124.259709663027,13.0
G-4,G-32,1.201411985921479,1.1639704266159123,1.1924440052289131,15559.170065535309,18692.973407724803,18110.413818970665,18553.439070984736,12.0
G-12,G-86,1.11569812923233,1.1092237632575197,1.1124186919711918,18860.254341007167,21042.350485107625,20920.24229612594,20980.499464267185,13.0
G-25,G-27,1.260182624436488,1.1957187125330522,1.226569570796914,9607.038754091263,12106.623310193776,11487.316010297141,11783.70140123504,8.0
G-37,G-75,1.4573581573708436,1.4426108719007886,1.451452796285713,9093.705263232387,13252.785546097892,13118.678078600462,13199.083932916754,11.0
G-46,G-90,1.2667766710146602,1.188085773266948,1.2287657108720964,17230.865189473167,21827.65804342321,20471.745792693764,21172.696313484255,14.0
G-2,G-97,1.2056824673019821,1.1430513815761851,1.1897677080028621,15489.770775324327,18675.74504633517,17705.603885032888,18429.22907284734,12.0
G-10,G-59,1.494804535718975,1.4901076805147018,1.4928385431477842,15319.815193717306,22900.129237945097,22828.17428422398,22870.010595082236,15.0
G-78,G-84,1.4847040858375957,1.4804726358759368,1.4832155812048278,14596.387627383121,21671.31634884505,21609.5524649788,21649.58955824001,16.0
G-27,G-48,1.1863496997637704,1.1139025132639488,1.1420522096666688,10557.242584193473,12524.581570091217,11759.739047670297,12056.922221265208,9.0
G-6,G-29,1.163936891613745,1.1381013410108511,1.1439574437449467,16666.551583678516,19398.81424422691,18968.224707411042,19065.825745708167,12.0
G-12,G-23,1.1327952942967525,1.1011090456838382,1.12599655944706,19400.728398867053,21977.053836165964,21362.317532847836,21845.153427891168,14.0
G-3,G-60,1.2417360275983895,1.1219689422203754,1.1767268314449921,8257.429584097654,10253.547809930842,9264.579535929277,9716.738950375371,7.0
G-3,G-65,1.1574618146421496,1.109911679588306,1.1318501744498037,18881.489562670184,21854.603172355037,20956.78579363233,21371.017255380397,12.0
G-41,G-64,1.3584279878995107,1.2241896570713422,1.3148291257068085,12175.830190151315,16539.988506213365,14905.525385040235,16009.136163671217,11.0
G-63,G-75,1.795814927872103,1.4781580112304045,1.7430203399283712,11985.290334138774,21523.363296927633,17716.15292432956,20890.604832350786,15.0
G-12,G-48,1.1654015361026986,1.1421088276082714,1.159519293716772,15974.066836090211,18616.202028586704,18244.12274630316,18522.23869556783,12.0
G-7,G-66,1.3419132845713613,1.2447982066969894,1.268423229848126,13520.54075605321,18143.393255136318,16830.34488670859,17149.767975086233,11.0
G-36,G-83,1.2558207371356034,1.2039714559494572,1.2378372462562954,15244.306703566132,19144.11648159364,18353.710136832586,18869.970631028686,12.0
G-20,G-27,1.350584362039792,1.2804445369677664,1.3359026006844643,8767.223095663092,11840.874411516666,11225.942917219434,11712.156134277222,9.0
G-24,G-90,1.2357522815475577,1.1523528221343817,1.1969458280267937,8735.333020817428,10794.707710552857,10066.185658822618,10455.72041569211,8.0
G-42,G-62,1.2203231547772777,1.1258026831539083,1.1471850414005575,13387.333372357616,16336.872895010578,15071.495830876065,15357.748589011138,10.0
G-24,G-25,1.196678109187284,1.173010480273796,1.1836711744510369,9611.364195190896,11501.709131811403,11274.23093068724,11376.694744998253,8.0
G-72,G-86,1.6713879806922483,1.6098560191974838,1.6495162016498963,9212.329066759594,15397.37607636382,14830.52339895087,15195.886050550218,11.0
G-60,G-87,1.2785012127144473,1.207246583950538,1.2735377153865968,11858.237273460305,15160.77073477466,14315.816440059893,15101.912405754822,11.0
G-5,G-86,1.1520744692884106,1.121080665205204,1.1412563383487415,13699.708510041992,15783.08441111255,15358.478329555272,15634.879170615617,11.0
G-22,G-53,1.2499972399720332,1.228968016306558,1.237686129905591,11838.759772164598,14798.417039897684,14549.457112727005,14652.668765292397,10.0
G-56,G-75,1.3114003078993752,1.1870084908098941,1.2648810477953145,8433.890233492173,11060.20624899117,10011.09931771385,10667.867915530249,8.0
G-43,G-88,1.3864575968143433,1.3630059852068936,1.3758013581463968,11694.644176217873,16214.128260157888,15939.870007049904,16089.5073406794,11.0
G-60,G-89,1.3626556223206,1.3562845510646375,1.3602415962310341,14452.927757160607,19694.36326728836,19602.282634690215,19659.473522611963,14.0
G-78,G-92,1.2496359720493186,1.24604592497877,1.248224721632376,11807.633665568279,14755.243773274675,14712.85381262349,14738.580245341038,11.0
G-12,G-41,1.194368209533762,1.165880667349905,1.1845846141562835,18338.940329964298,21903.44732664596,21381.015990388863,21724.026554805863,14.0
G-15,G-54,1.161402269841651,1.1279251388763438,1.1450122366313713,9440.05577781656,10963.702207787946,10647.676224194176,10808.97938008264,8.0
G-83,G-96,1.2744025817761713,1.2262715039109564,1.2635211516393399,14702.958342796066,18737.4880718068,18029.818838960677,18577.498857794926,12.0
G-22,G-42,1.7359509623879112,1.5038398316325923,1.6055117533319845,11069.619049467012,19216.315842189815,16646.93404758741,17772.40348882692,13.0
G-28,G-75,1.8537813606561855,1.4908695426656833,1.8154831025536662,8978.95120241632,16645.012377280815,13386.444872763906,16301.134186640751,15.0
G-35,G-62,1.1988800666689334,1.134550985164051,1.1642451023816418,14905.176597481035,17869.519112900292,16910.682792716263,17353.27885375076,11.0
G-7,G-8,1.235293122125291,1.1438022758175463,1.190479997255613,9323.529389549496,11517.291728843504,10664.27413441849,11099.47524208351,8.0
G-20,G-90,1.3957879772352793,1.3853156331671965,1.3917121789945492,9274.109318943876,12944.690286947527,12847.568623234534,12906.890888501039,10.0
G-96,G-97,1.657912843912333,1.4792390767893602,1.5990633778073184,12510.658595434721,20741.58157117345,18506.25507073773,20005.33599221001,14.0
G-14,G-76,1.2272486613720381,1.1171341792561553,1.1494825035878693,11586.822009783196,14219.911801062497,12944.034896086308,13318.849172432616,9.0
G-3,G-21,1.21047280960782,1.1538135212362262,1.1929080984709055,11819.772681900622,14307.513447186006,13637.81353831551,14099.902554324426,10.0
G-16,G-40,1.6824547970915922,1.6112785546764306,1.6551666322978869,11614.424344455125,19540.743953785895,18714.072871132405,19223.807628290382,14.0
G-26,G-66,1.7817969221893508,1.5421690162480746,1.69848860866136,10307.037317557122,18365.047369314063,15895.19360044926,17506.38547291831,12.0
G-60,G-80,1.2650160128768717,1.1799299645644516,1.232041676567874,12418.783941308533,15709.960546213444,14653.29529580176,15300.459387983956,10.0
G-27,G-28,1.164832435483456,1.1109703395610768,1.1371473103641982,8043.924720510984,9369.824423038388,8936.561778149828,9147.127360701152,7.0
G-61,G-62,1.2934937279281071,1.1814665517673484,1.2498221791224238,14229.088381785807,18405.23657597464,16811.191985221314,17783.830248249098,12.0
G-8,G-90,1.3961484020597565,1.387498358088714,1.3930609195669275,9888.565388480316,13805.90476579021,13720.368240369326,13775.373993274081,11.0
G-47,G-98,1.154569304973602,1.1262771965766776,1.1338488292853979,16308.019174982172,18828.73836435534,18367.35011811762,18490.828449517354,12.0
G-62,G-89,1.4648675016976713,1.4580964962189125,1.462245016983271,14479.766146656284,21210.938860418908,21112.896284508748,21172.96589503121,16.0
G-57,G-96,1.6346977681167805,1.5941973313725313,1.619919464565758,12774.225233797431,20881.99747910972,20364.635778071515,20693.21610097553,14.0
G-28,G-88,1.2228010483783474,1.1427764697770117,1.1853316267059615,13095.528237041191,16013.22565732222,14965.261528591107,15522.543787785888,10.0
G-50,G-52,1.5534324291503445,1.5369936602770857,1.5506216560912394,13954.439442465338,21677.27876054031,21447.884955789737,21638.055998100517,17.0
G-53,G-59,1.1267602874488272,1.1121777043971466,1.1165735467269668,17327.16174286811,19523.55774606639,19270.882970901115,19347.05044194606,12.0
G-2,G-57,1.2786340896716912,1.2123515405721275,1.253088066582493,13285.618450541062,16987.444653232997,16106.839995966937,16648.049937541196,11.0
